names	scores	logfoldchanges	pvals	pvals_adj
SMAP1	-1.5567583	-0.06091688	0.119527873581278	0.2185183118393124
NELFCD	-1.5567583	0.020094898	0.119527873581278	0.2185183118393124
TMEM141	-1.5567583	0.06959442	0.119527873581278	0.2185183118393124
TUBB	-1.5567583	-0.22510882	0.119527873581278	0.2185183118393124
BCAS2	-1.5584654	-0.03918986	0.11912298668167381	0.21831397756031165
CD99	-1.5584654	-0.105474375	0.11912298668167381	0.21831397756031165
GNAI2	-1.5601723	-0.22116086	0.1187191754533633	0.21789561822982992
ACN9	-1.5610257	-0.02044842	0.11851767268967527	0.21774041099967967
DDX27	-1.5678537	-0.12890387	0.11691529115716268	0.21532766778895837
RBBP6	-1.5704141	-0.17427969	0.11631880273814284	0.21444119871130884
RP11-640M9.1	-1.572121	-0.01866352	0.11592247395125353	0.21381639078477868
MOB2	-1.5729746	-0.046499792	0.11572470796960005	0.21355738973180902
MLEC	-1.5738281	-0.114006005	0.11552720731292494	0.2134044246197086
SIRT2	-1.5746815	-0.022741163	0.11532997176893939	0.21314581383003983
APLP2	-1.575535	0.057917785	0.11513300112525356	0.21288743604292165
C1orf123	-1.575535	-0.048402663	0.11513300112525356	0.21288743604292165
PTPN18	-1.577242	-0.24747205	0.11473985368871946	0.21247698415554014
LAMP1	-1.577242	-0.220478	0.11473985368871946	0.21247698415554014
PHB2	-1.5806559	-0.2825806	0.11395672826301781	0.21134205978659276
PDCD2	-1.5840698	0.02103209	0.11317781740806532	0.21000208870335588
RAB27A	-1.5840698	-0.16167226	0.11317781740806532	0.21000208870335588
H2AFZ	-1.5840698	-0.08515147	0.11317781740806532	0.21000208870335588
CLTB	-1.5840698	-0.10648417	0.11317781740806532	0.21000208870335588
TIMM8B	-1.5840698	-0.004576272	0.11317781740806532	0.21000208870335588
TBCB	-1.5857768	-0.044382133	0.11278993817919332	0.20990990993469064
TIAL1	-1.5874839	-0.17398457	0.11240310747147074	0.2092945861118785
PSENEN	-1.5891908	-0.0967655	0.1120173235745992	0.20878504153744115
CSNK1D	-1.5926048	-0.22766128	0.11124888936491578	0.20756055310368057
ATXN7L3B	-1.5926048	-0.40063554	0.11124888936491578	0.20756055310368057
PRPF38B	-1.5943117	-0.09875964	0.11086623562426419	0.20705409301141414
SREK1IP1	-1.5968722	-0.10970721	0.11029420439266105	0.20619257889471374
NAGK	-1.5994326	-0.07344914	0.10972450726248041	0.20554027416774498
CHCHD3	-1.6037	-0.089818195	0.10878018316958127	0.20407929578011114
VPS4B	-1.607114	-0.17341338	0.10802936240331004	0.2028751112405076
FAM136A	-1.6079675	-0.20292996	0.10784229965238273	0.20262599591598046
GRK6	-1.6079675	-0.24905486	0.10784229965238273	0.20262599591598046
CCPG1	-1.612235	-0.25649834	0.10691082974729808	0.2012820677345491
RPS6KB2	-1.6139419	-0.12574719	0.10654003154755465	0.2006854210840129
DNAJC8	-1.6199163	-0.07762232	0.1052502599685887	0.19845669272051863
CPNE3	-1.6233302	-0.17057584	0.104518829727543	0.19727730456430315
TMOD3	-1.6233302	-0.20513105	0.104518829727543	0.19727730456430315
TXNIP	-1.6233302	-0.24292515	0.104518829727543	0.19727730456430315
ZEB2	-1.6250372	-0.2629195	0.10415463135355281	0.1968892625180866
C20orf24	-1.6267442	-0.1360491	0.10379144182669185	0.1964020982533539
EMP3	-1.6267442	-0.0681453	0.10379144182669185	0.1964020982533539
PPM1A	-1.6267442	-0.1351707	0.10379144182669185	0.1964020982533539
DDRGK1	-1.6275977	-0.325703	0.10361022483746173	0.19635851261817175
ILK	-1.6293046	-0.09118934	0.10324854531988678	0.19577269998536576
ACTG1	-1.635279	-0.22037248	0.10199056598983416	0.19368325739221948
MRPL36	-1.6361325	-0.10578799	0.10181185479737671	0.1936401160701894
RFC1	-1.636986	-0.27377433	0.10163339298592729	0.193399466264483
FAM207A	-1.638693	-0.04972577	0.10127721663327581	0.19291885153059798
RPL14	-1.6403999	-0.09461349	0.10092203518574824	0.19234066480641068
CTSZ	-1.6455209	-0.07288826	0.09986244279901793	0.19061390926885843
ZNF24	-1.6472279	-0.15091206	0.09951122349269344	0.190040921172713
MRPS33	-1.6489348	-0.09456938	0.09916099034750735	0.18966385621680398
MARK3	-1.6489348	-0.2013341	0.09916099034750735	0.18966385621680398
FAM50A	-1.6506418	-0.18166167	0.09881174161212099	0.18919019319462138
ITGB2	-1.6506418	-0.27535614	0.09881174161212099	0.18919019319462138
SMARCA5	-1.6506418	-0.32238632	0.09881174161212099	0.18919019319462138
CCAR1	-1.6540557	-0.1114761	0.09811619036137936	0.1882455913991637
BLCAP	-1.6557627	-0.21195114	0.09776988433938659	0.18777465151102407
DOCK8	-1.6566162	-0.2134016	0.09759709796178268	0.1875395215736216
AMZ2	-1.6566162	-0.2070508	0.09759709796178268	0.1875395215736216
MLF2	-1.6574696	-0.0012058237	0.0974245557139535	0.18740136646630312
TADA3	-1.6608837	0.057487473	0.09673682363127234	0.18627090548234654
TPP1	-1.6660045	-0.123736724	0.09571251207861167	0.1845848757020973
TTC14	-1.6660045	-0.16326144	0.09571251207861167	0.1845848757020973
SARS	-1.6660045	-0.283323	0.09571251207861167	0.1845848757020973
SOD1	-1.6677115	-0.08022219	0.09537301094892105	0.184311931901288
UPF3A	-1.6694185	-0.0014499339	0.0950344749149483	0.1838485114718273
ZFC3H1	-1.6694185	-0.040484607	0.0950344749149483	0.1838485114718273
MVP	-1.6711254	-0.08762088	0.0946969022168321	0.1833859926445568
KPNA3	-1.6762464	-0.052491184	0.09368994653014355	0.18171945879075757
KMT2E-AS1	-1.6762464	-0.21754229	0.09368994653014355	0.18171945879075757
PBXIP1	-1.6770998	-0.29207575	0.09352295862147059	0.18167944596054067
HMG20B	-1.6796603	-0.11403832	0.09302342712805305	0.18080336253907597
SUSD3	-1.6796603	-0.14351276	0.09302342712805305	0.18080336253907597
LRRC25	-1.6813673	-0.21056995	0.09269159745569593	0.18034666088036133
SF1	-1.6830742	-0.15334898	0.09236071878437606	0.17979682004862335
SNX17	-1.6830742	-0.11562125	0.09236071878437606	0.17979682004862335
AP2S1	-1.6847812	-0.08471675	0.09203078934992372	0.17943594740267851
RNF139	-1.6864882	0.008600746	0.0917018073877068	0.17888817742892618
WBSCR22	-1.6881951	-0.1639759	0.09137377113264719	0.1783416790869906
PNISR	-1.6899022	-0.07583309	0.09104667881923743	0.17788973343275982
RNF19A	-1.69673	-0.21670896	0.08974771365786025	0.17581298561908026
RPS12	-1.69673	-0.1077751	0.08974771365786025	0.17581298561908026
PSMD3	-1.69673	-0.17636284	0.08974771365786025	0.17581298561908026
ZFAND2B	-1.698437	-0.2642329	0.08942531455623089	0.17564339209251253
LGALS8	-1.698437	-0.115820535	0.08942531455623089	0.17564339209251253
VDAC2	-1.7018509	-0.20919843	0.08878331460648935	0.17456655944802868
SHKBP1	-1.7018509	-0.006014437	0.08878331460648935	0.17456655944802868
PNPLA8	-1.703558	-0.09798489	0.08846371022198359	0.1741220173713884
ATP5G2	-1.7069719	-0.05527887	0.08782728379058674	0.1729607640593046
PKM	-1.7095323	-0.17729369	0.0873523915468357	0.17211656408487624
HEXA	-1.7095323	-0.09645135	0.0873523915468357	0.17211656408487624
IER3	-1.7103858	-0.21177028	0.0871945553488425	0.17198756574104315
OTUB1	-1.7103858	0.026305033	0.0871945553488425	0.17198756574104315
NAA10	-1.7112393	-0.06217154	0.0870369493904803	0.17185874842531743
UVRAG	-1.7120928	-0.17160434	0.08687957345053136	0.17163900876911342
NUDT16L1	-1.7155067	0.008051827	0.08625236545010564	0.17049034444596256
SLTM	-1.7155067	-0.25948223	0.08625236545010564	0.17049034444596256
PIGP	-1.7163602	-0.08395561	0.0860961362835556	0.1703623865674607
TIMM13	-1.7172136	-0.003249638	0.08594013580787822	0.17014410725600135
USF2	-1.7172136	-0.036131762	0.08594013580787822	0.17014410725600135
SERINC3	-1.7180672	-0.37039766	0.08578436380178237	0.17001648259597527
C15orf61	-1.7180672	-0.005231561	0.08578436380178237	0.17001648259597527
RNF167	-1.7189207	-0.08800399	0.0856288200439683	0.16988903880859774
GLIPR2	-1.7189207	-0.05777005	0.0856288200439683	0.16988903880859774
RPIA	-1.7206277	-0.07772992	0.08531841638794696	0.16963469440935103
TUSC2	-1.7223346	-0.11339144	0.0850089230692647	0.1691096311484732
GTF2I	-1.7240416	-0.20982027	0.08470033831726756	0.16867596785748898
RNF114	-1.724895	-0.16300969	0.08454638610042185	0.1685496476648667
NDUFB3	-1.7257485	-0.09710814	0.08439266036121278	0.16833329790313678
MRPL21	-1.728309	-0.16013508	0.08393283979584616	0.167595654369829
ASNA1	-1.7291625	-0.013922128	0.08378001775360852	0.16738025006139384
ATG12	-1.7325765	-0.046258375	0.08317098107932787	0.1662526750077386
BUD31	-1.7342834	-0.06311166	0.08286781053982906	0.1658246783720169
RALY	-1.7359904	-0.057600547	0.08256553617082614	0.16530863263449275
PPP2R5C	-1.7359904	-0.15086459	0.08256553617082614	0.16530863263449275
PSMB3	-1.7376974	-0.11306734	0.08226415620139188	0.1650601927230514
AP1S2	-1.7394043	-0.11029899	0.08196366886063443	0.16463468329935416
NDUFB11	-1.7428182	-0.082350925	0.08136536498185297	0.16387486165084936
DBNL	-1.7462322	-0.2083822	0.08077061036864175	0.16294136132872258
LACTB	-1.7470857	-0.08116314	0.08062247462816534	0.16281892381523194
MBD2	-1.7479392	-0.34896484	0.08047455961020983	0.16260838849073325
NDUFA8	-1.7479392	-0.22773956	0.08047455961020983	0.16260838849073325
MAT2A	-1.7496462	-0.36462787	0.08017939085670804	0.16236435647111516
POLE4	-1.7496462	0.022355856	0.08017939085670804	0.16236435647111516
POLR2C	-1.7513531	-0.14817366	0.0798851023379212	0.1620327457006637
CTBS	-1.7513531	0.035308644	0.0798851023379212	0.1620327457006637
RAP1A	-1.756474	-0.20684886	0.07900750049014296	0.1606902959176911
GLTSCR2	-1.758181	-0.12737562	0.07871671521142899	0.16027394611665477
LINC00969	-1.763302	-0.17306276	0.07784958061710094	0.15859509749348136
STK17B	-1.763302	-0.11306082	0.07784958061710094	0.15859509749348136
TRMT10C	-1.7650089	-0.062434975	0.07756227027026902	0.15835630180179924
MRPL3	-1.7709833	-0.1453888	0.07656347890889567	0.1565746268296142
VNN2	-1.7726903	-0.108286016	0.0762800440436485	0.1560807055046962
COPE	-1.7752507	-0.18061137	0.0758564968654351	0.15529939215331517
SLA	-1.7769578	-0.3022521	0.07557519958373371	0.15489380476049772
KRCC1	-1.7837856	-0.13643469	0.0744585122307039	0.15302621387811333
ITSN2	-1.7974414	-0.13617934	0.07226557909875608	0.14926068583680957
ZNF580	-1.7974414	0.0748828	0.07226557909875608	0.14926068583680957
UROD	-1.7991483	-0.007505282	0.07199521948629148	0.14895010964830527
MAPRE1	-1.7991483	-0.10532942	0.07199521948629148	0.14895010964830527
CSK	-1.8008553	-0.09998787	0.07172568890017292	0.14864021450430936
ARL6IP5	-1.8008553	-0.17104629	0.07172568890017292	0.14864021450430936
CLPP	-1.8076832	-0.044676214	0.07065582164448936	0.14674973776022218
BCLAF1	-1.8093902	-0.16097623	0.07039040981436771	0.1462800703954829
DHX36	-1.8110971	-0.1682313	0.0701258164645895	0.1459745894433378
NSL1	-1.8128041	-0.051805984	0.06986203983969544	0.14558826880975143
PSMB5	-1.8145111	0.018374786	0.06959907818489294	0.1451214821727555
PSMD2	-1.816218	-0.2748268	0.06933692974606906	0.14465586911728917
NELFE	-1.817925	-0.016076704	0.06907559276980395	0.14427229807893993
COX6A1	-1.817925	-0.12263275	0.06907559276980395	0.14427229807893993
COMMD7	-1.819632	0.015034105	0.06881506550338366	0.14397039546887683
TARDBP	-1.821339	-0.21952891	0.0685553461948136	0.14350764993225734
ALG13	-1.821339	-0.17687799	0.0685553461948136	0.14350764993225734
AURKAIP1	-1.8247529	-0.12498529	0.06803832444692032	0.1426659460812676
HNRNPC	-1.8281668	-0.07572735	0.06752451352504679	0.141748189609512
MRPL43	-1.8315808	-0.11016416	0.06701389944045429	0.14075564665327228
DNAJA2	-1.8324343	-0.23683731	0.06688674378703406	0.1405678520671077
GGPS1	-1.8332877	-0.18784606	0.06675978684413249	0.1403802632453695
UQCRFS1	-1.8384087	-0.0875954	0.06600220589231148	0.13894415757092593
TMEM179B	-1.8384087	0.07338689	0.06600220589231148	0.13894415757092593
UQCC2	-1.8392621	-0.07153362	0.06587663381650134	0.1388367766455297
SP140	-1.8409692	-0.22759959	0.06562608034641455	0.13846545224365314
TMEM18	-1.8409692	-0.14335333	0.06562608034641455	0.13846545224365314
CALR	-1.8418226	-0.30226615	0.06550109851665807	0.1383585314101161
ZNF581	-1.8418226	-0.14348534	0.06550109851665807	0.1383585314101161
C17orf62	-1.8426762	-0.26593465	0.06537631300019905	0.13833033500723935
ATP5J	-1.8435296	-0.09507645	0.06525172357943711	0.1381452067139419
SELL	-1.8469435	-0.20047748	0.06475532250333715	0.13725032498715284
HVCN1	-1.8469435	-0.09592755	0.06475532250333715	0.13725032498715284
PSMA4	-1.8503575	-0.1968523	0.06426204156520796	0.13651559771182797
TMEM14C	-1.851211	-0.12614512	0.06413920722314972	0.13633242448573607
CBX3	-1.8520645	-0.0675749	0.06401656680395501	0.13614945447054738
EPC1	-1.8520645	-0.10959241	0.06401656680395501	0.13614945447054738
PITPNB	-1.8537714	-0.27348465	0.06377186686638517	0.1357841236194502
TPGS1	-1.8546249	-0.07582521	0.0636498069142768	0.13567938234045038
M6PR	-1.8605993	-0.040163923	0.06280078066910538	0.13402298407550053
TMEM9B	-1.8631598	-0.123645954	0.06243978970313736	0.13348207626548997
TIMMDC1	-1.8640133	-0.11655608	0.062319841451581585	0.13330217666036176
NRD1	-1.8648667	-0.22340998	0.06220008387506448	0.13312247836249433
DNAJC1	-1.8665737	-0.0018453009	0.06196113988318007	0.13268734038238214
TTC1	-1.8674272	-0.15020418	0.06184195303599552	0.13250830443385922
FNBP4	-1.8708411	-0.18005034	0.06136710160423932	0.13164233086070692
PTPN6	-1.8742551	-0.14180896	0.060895273355452396	0.13078085235046408
HNRNPAB	-1.8768156	-0.124408655	0.06054337784053154	0.13017525350931838
LUC7L3	-1.8776691	-0.12414427	0.06042645450639293	0.1299989119478956
LETMD1	-1.879376	-0.10408961	0.060193169304406234	0.1297218532925977
PUM1	-1.88279	-0.26771033	0.059728838750805674	0.1288703334345309
ANP32A	-1.8836434	-0.1312216	0.05961322149566671	0.1286954416520944
PLEKHO1	-1.8862039	-0.12564783	0.05926748321831789	0.12809756674696215
NUDC	-1.8879108	-0.111112915	0.059037916797150314	0.12767549486212995
DNPEP	-1.8887644	-0.24753243	0.05892341067318246	0.1275760356668206
FERMT3	-1.8887644	-0.10415345	0.05892341067318246	0.1275760356668206
EIF4E2	-1.8896178	-0.13429886	0.058809088988244634	0.12747674469861642
ATP6V1G1	-1.8896178	-0.09937898	0.058809088988244634	0.12747674469861642
VAMP3	-1.8913248	-0.122565456	0.05858099807977423	0.12720445297322405
PPP1R12A	-1.8947388	-0.12811746	0.058127020122970115	0.126439849846928
BCL7B	-1.8998597	-0.10983979	0.057451537216401435	0.1252631877013343
RPL7L1	-1.9007132	-0.23136792	0.057339593798503403	0.12509235343036126
PPID	-1.9007132	-0.18135178	0.057339593798503403	0.12509235343036126
OAZ2	-1.9024202	-0.0132871745	0.057116251102746596	0.12475127220330108
TMED3	-1.9032736	-0.07444368	0.057004851399294745	0.12458102500643992
MRPL27	-1.9032736	0.0062047383	0.057004851399294745	0.12458102500643992
DNMT1	-1.9066876	-0.30107734	0.056561058586891824	0.12382914884043807
MPLKIP	-1.9066876	-0.029578501	0.056561058586891824	0.12382914884043807
SRA1	-1.9066876	-0.06966558	0.056561058586891824	0.12382914884043807
ATPIF1	-1.9101015	-0.10833184	0.0561201451812384	0.12308093089218598
BPTF	-1.9118085	-0.25138688	0.05590076401240404	0.12267203605314829
LSM14A	-1.9135154	-0.15815465	0.05568209760570556	0.12226422846913179
GCH1	-1.914369	-0.063937254	0.05557303190882498	0.1220967379518963
LINC00998	-1.916076	-0.13395792	0.05535543447008756	0.12176233784205912
C11orf21	-1.9169294	-0.20332836	0.05524690230532388	0.12159542800533459
PMVK	-1.9169294	-0.2795569	0.05524690230532388	0.12159542800533459
LYRM5	-1.9177829	-0.09343683	0.0551385475618371	0.1215005627930659
PAK1	-1.9203433	-0.2732655	0.054814545747115535	0.12085812218014105
RBM23	-1.9220504	-0.15518025	0.05459942777336477	0.12052653765738613
XRN2	-1.9237573	-0.23737365	0.05438501442042195	0.12012443280050494
PPHLN1	-1.9246107	-0.19632503	0.054278071450043985	0.12003060456054858
TIMM10	-1.9263177	-0.18424205	0.054064711868839654	0.11970094351935723
LTB	-1.9288782	-0.09776639	0.05374598524071324	0.11906606129471511
C11orf73	-1.9339991	-0.19309433	0.05311323706444566	0.11794495815622877
CREM	-1.9348526	-0.20215228	0.05300838650520374	0.11778235760464123
CHD9	-1.9357061	-0.18944484	0.05290370895007691	0.11761994754035009
GRAMD1A	-1.9382665	-0.16201887	0.052590712216531214	0.11699391415433827
TMEM167A	-1.93912	-0.061877407	0.05248672458548016	0.11690225021311491
LMO4	-1.940827	-0.33324328	0.05227926498970384	0.11650986404647343
CNTRL	-1.940827	-0.27376097	0.05227926498970384	0.11650986404647343
SLC25A5	-1.940827	-0.059951283	0.05227926498970384	0.11650986404647343
SNX3	-1.942534	-0.088261805	0.05207249155710949	0.1162577689200694
FAM111A	-1.942534	-0.24952923	0.05207249155710949	0.1162577689200694
TSG101	-1.9433875	-0.1144288	0.05196936163039526	0.11616680835029529
GFER	-1.9433875	-0.075072765	0.05196936163039526	0.11616680835029529
NDUFAB1	-1.9442409	-0.11985973	0.05186640261873662	0.11607601162991296
AKR1B1	-1.9450945	-0.05034811	0.051763614313754557	0.11598537888352706
C11orf58	-1.9459479	-0.0571624	0.05166099650716715	0.1158251360582122
SHFM1	-1.9459479	-0.06227932	0.05166099650716715	0.1158251360582122
CWC25	-1.9459479	-0.2683657	0.05166099650716715	0.1158251360582122
DDX54	-1.9502153	-0.2348277	0.051150457667108094	0.11488800021249128
PLEKHF2	-1.9544828	-0.15335594	0.05064415010090801	0.113888173294554
STAU1	-1.9561898	-0.288634	0.05044280602194925	0.11350393330860363
LSMD1	-1.9561898	-0.11414751	0.05044280602194925	0.11350393330860363
SECISBP2	-1.9587502	-0.22136669	0.05014204788419699	0.11303207404403728
TMEM243	-1.9596037	-0.18278433	0.05004212980585973	0.1128751613549495
DUSP2	-1.9596037	-0.3683635	0.05004212980585973	0.1128751613549495
FUS	-1.9647247	-0.15013291	0.04944612053961213	0.11186959470808966
SDF2L1	-1.967285	-0.069398835	0.04915035611662952	0.11140348519679144
KIAA2026	-1.9681386	-0.15935531	0.049052098485998334	0.11124848645667344
CD97	-1.9715525	-0.40094835	0.04866071503454326	0.11042809432580078
RNPEP	-1.974113	-0.22317149	0.04836890112389806	0.10983279743011974
CHCHD1	-1.9783803	-0.078955606	0.04788581141076084	0.10886859688258448
PRKX	-1.9792339	-0.35206667	0.04778968164790861	0.1087164168948147
TACC1	-1.9843547	-0.16604419	0.04721630318133026	0.10767514577297849
ETFA	-1.9869152	-0.05260174	0.04693179056538141	0.10715756472439017
NDUFA12	-1.9886222	-0.23001774	0.046742917913575086	0.10685735193993469
ZMAT2	-1.9886222	-0.0031927594	0.046742917913575086	0.10685735193993469
RAD50	-1.9903291	-0.091996424	0.04655468530707383	0.10662339980537697
TMEM59	-1.9920361	-0.12250928	0.04636709112351731	0.1062591060578329
CYB561D2	-1.9920361	-0.16766982	0.04636709112351731	0.1062591060578329
OS9	-1.998864	-0.332205	0.045623066234296954	0.10500636505347458
C7orf73	-2.000571	-0.028291797	0.04543863989293603	0.10471132113941446
APOBEC3C	-2.002278	-0.07670212	0.04525484227819565	0.10441699668153692
STARD3NL	-2.005692	-0.001859754	0.04488912679172641	0.1037660510070696
EXOC7	-2.0142267	-0.21285422	0.04398572834111589	0.10186744548651465
PITHD1	-2.0142267	-0.19408843	0.04398572834111589	0.10186744548651465
RPL26	-2.0184941	-0.009919487	0.04353981568271987	0.10114926612754135
ATF4	-2.0193477	-0.3080645	0.04345109288556533	0.10100616098991591
CAST	-2.0244687	-0.17005391	0.04292195754751797	0.10002588855253874
METTL23	-2.0261755	-0.08736678	0.042746793939141256	0.09968006301149783
VRK3	-2.0278826	-0.251467	0.042572235109347704	0.09945985166073454
CIB1	-2.0278826	-0.17201783	0.042572235109347704	0.09945985166073454
TXNL4A	-2.030443	-0.17851275	0.04231152736610718	0.09909945151659318
SAT2	-2.0347104	-0.041347545	0.04188001598088661	0.09827421519396455
CINP	-2.0381243	0.0033054978	0.04153749406951331	0.09753192176221158
ANP32B	-2.0381243	-0.11645931	0.04153749406951331	0.09753192176221158
NR3C1	-2.0398314	-0.17017762	0.04136712452548891	0.09725452760916711
PPP1CA	-2.0398314	-0.11900264	0.04136712452548891	0.09725452760916711
C12orf10	-2.0432453	-0.22024508	0.041028160423802355	0.09657956347549936
DNAJC7	-2.0440989	-0.19100177	0.04094378804632487	0.09644191441145719
SMIM11	-2.0475128	-0.14606991	0.04060776727118545	0.09571096539107254
PSMD4	-2.0483663	-0.09326152	0.04052412828650507	0.09557432155727985
METTL7A	-2.0509267	-0.46419826	0.04027408712020048	0.09504480382485843
